id_trabajador;comunidad_autonoma;sector;tipo_jornada;genero;edad;salario_bruto_anual_eur;salario_bruto_mensual_eur
TRAB_00779;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;23;36309.37;2593.53
TRAB_00780;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;22;46116.18;3294.01
TRAB_00781;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;48;52859.72;3775.69
TRAB_00782;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;37;14103.47;1007.39
TRAB_00783;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;39;54958.09;3925.58
TRAB_00784;Galicia;Hostelería;Tiempo parcial;Mujeres;51;10500.0;750.0
TRAB_00785;Andalucía;Hostelería;Tiempo parcial;Mujeres;63;10500.0;750.0
TRAB_00786;Castilla y León;Hostelería;Tiempo completo;Mujeres;50;19424.21;1387.44
TRAB_00787;Cataluña;Hostelería;Tiempo completo;Hombres;27;24007.3;1714.81
TRAB_00788;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;28;35521.86;2537.28
TRAB_00789;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;51;35474.03;2533.86
TRAB_00790;País Vasco;Hostelería;Tiempo completo;Mujeres;51;17301.61;1235.83
TRAB_00791;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;46;31145.85;2224.7
TRAB_00792;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;42;48917.18;3494.08
TRAB_00793;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;37;11565.84;826.13
TRAB_00794;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;38;29834.01;2131.0
TRAB_00795;Castilla y León;Hostelería;Tiempo completo;Hombres;36;16145.68;1153.26
TRAB_00796;País Vasco;Hostelería;Tiempo completo;Hombres;33;23819.76;1701.41
TRAB_00797;País Vasco;Hostelería;Tiempo parcial;Hombres;27;10500.0;750.0
TRAB_00798;Canarias;Información y comunicaciones (Tech);Tiempo completo;Hombres;48;37979.49;2712.82
TRAB_00799;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;26;43631.22;3116.52
TRAB_00800;Canarias;Información y comunicaciones (Tech);Tiempo completo;Mujeres;47;27055.76;1932.55
TRAB_00801;Comunitat Valenciana;Hostelería;Tiempo parcial;Hombres;62;12225.16;873.23
TRAB_00802;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;60;44328.17;3166.3
TRAB_00803;Galicia;Hostelería;Tiempo parcial;Mujeres;38;10637.97;759.85
TRAB_00804;Andalucía;Hostelería;Tiempo parcial;Mujeres;53;10500.0;750.0
TRAB_00805;Galicia;Información y comunicaciones (Tech);Tiempo completo;Hombres;23;34997.11;2499.79
TRAB_00806;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;47;18895.27;1349.66
TRAB_00807;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;59;41934.06;2995.29
TRAB_00808;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;53;19336.62;1381.19
TRAB_00809;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;51;22650.9;1617.92
TRAB_00810;Castilla y León;Hostelería;Tiempo completo;Mujeres;39;14271.44;1019.39
TRAB_00811;Cataluña;Hostelería;Tiempo completo;Hombres;35;17042.51;1217.32
TRAB_00812;País Vasco;Hostelería;Tiempo completo;Mujeres;30;22267.6;1590.54
TRAB_00813;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;47;30711.96;2193.71
TRAB_00814;Canarias;Información y comunicaciones (Tech);Tiempo completo;Hombres;23;39083.28;2791.66
TRAB_00815;Andalucía;Hostelería;Tiempo completo;Hombres;24;22104.52;1578.89
TRAB_00816;Galicia;Información y comunicaciones (Tech);Tiempo parcial;Hombres;57;16515.79;1179.7
TRAB_00817;Galicia;Hostelería;Tiempo completo;Hombres;31;16865.03;1204.64
TRAB_00818;Andalucía;Hostelería;Tiempo parcial;Mujeres;28;10500.0;750.0
TRAB_00819;Andalucía;Hostelería;Tiempo completo;Hombres;47;17194.55;1228.18
TRAB_00820;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;51;29279.33;2091.38
TRAB_00821;Canarias;Información y comunicaciones (Tech);Tiempo completo;Hombres;55;33237.29;2374.09
TRAB_00822;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;34;58804.08;4200.29
TRAB_00823;Galicia;Hostelería;Tiempo completo;Hombres;24;25131.24;1795.09
TRAB_00824;Cataluña;Hostelería;Tiempo completo;Mujeres;27;19709.83;1407.85
TRAB_00825;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;51;15908.22;1136.3
TRAB_00826;Andalucía;Hostelería;Tiempo completo;Mujeres;58;15188.06;1084.86
TRAB_00827;Galicia;Hostelería;Tiempo completo;Hombres;26;18757.92;1339.85
TRAB_00828;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;42;27352.4;1953.74
TRAB_00829;País Vasco;Hostelería;Tiempo parcial;Mujeres;35;11600.91;828.64
TRAB_00830;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;38;30321.2;2165.8
TRAB_00831;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;25;44924.28;3208.88
TRAB_00832;Castilla y León;Hostelería;Tiempo completo;Hombres;33;14066.58;1004.76
TRAB_00833;Andalucía;Hostelería;Tiempo completo;Mujeres;33;30108.23;2150.59
TRAB_00834;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;29;21888.55;1563.47
TRAB_00835;Cataluña;Hostelería;Tiempo completo;Mujeres;42;18593.5;1328.11
TRAB_00836;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Hombres;47;34658.87;2475.63
TRAB_00837;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;27;26573.51;1898.11
TRAB_00838;Madrid, Comunidad de;Hostelería;Tiempo parcial;Mujeres;42;11793.43;842.39
TRAB_00839;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;49;25564.43;1826.03
TRAB_00840;País Vasco;Hostelería;Tiempo completo;Mujeres;32;15060.4;1075.74
TRAB_00841;Cataluña;Hostelería;Tiempo completo;Hombres;52;19683.73;1405.98
TRAB_00842;Cataluña;Hostelería;Tiempo completo;Hombres;56;17683.5;1263.11
TRAB_00843;Cataluña;Hostelería;Tiempo parcial;Hombres;29;10500.0;750.0
TRAB_00844;País Vasco;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;57;17960.61;1282.9
TRAB_00845;Cataluña;Hostelería;Tiempo completo;Mujeres;39;15395.39;1099.67
TRAB_00846;Cataluña;Hostelería;Tiempo completo;Mujeres;29;10500.0;750.0
TRAB_00847;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;40;40391.91;2885.14
TRAB_00848;Andalucía;Hostelería;Tiempo completo;Hombres;49;15839.6;1131.4
TRAB_00849;Castilla y León;Hostelería;Tiempo parcial;Hombres;28;10500.0;750.0
TRAB_00850;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;58;38388.06;2742.0
TRAB_00851;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;36;12680.13;905.72
TRAB_00852;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;32;50146.37;3581.88
TRAB_00853;Balears, Illes;Hostelería;Tiempo parcial;Hombres;48;10500.0;750.0
TRAB_00854;Cataluña;Hostelería;Tiempo parcial;Mujeres;52;12031.25;859.38
TRAB_00855;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;54;40717.81;2908.41
TRAB_00856;Cataluña;Hostelería;Tiempo parcial;Hombres;55;10500.0;750.0
TRAB_00857;Balears, Illes;Hostelería;Tiempo parcial;Hombres;63;15256.3;1089.74
TRAB_00858;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;36;12282.19;877.3
TRAB_00859;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;33;19469.74;1390.7
TRAB_00860;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;39;36646.88;2617.63
TRAB_00861;Andalucía;Hostelería;Tiempo parcial;Hombres;35;13054.34;932.45
TRAB_00862;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;26;26225.85;1873.27
TRAB_00863;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;48;42007.79;3000.56
TRAB_00864;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;25;24224.74;1730.34
TRAB_00865;Cataluña;Hostelería;Tiempo completo;Hombres;45;21162.96;1511.64
TRAB_00866;País Vasco;Hostelería;Tiempo completo;Mujeres;45;16057.25;1146.95
TRAB_00867;Cataluña;Hostelería;Tiempo completo;Mujeres;48;13924.36;994.6
TRAB_00868;Canarias;Información y comunicaciones (Tech);Tiempo completo;Hombres;33;10500.0;750.0
TRAB_00869;Cataluña;Hostelería;Tiempo parcial;Hombres;44;10500.0;750.0
TRAB_00870;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;39;40382.07;2884.43
TRAB_00871;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;28;42274.66;3019.62
TRAB_00872;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;31;28020.61;2001.47
TRAB_00873;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;22;31250.63;2232.19
TRAB_00874;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;52;48840.88;3488.63
TRAB_00875;Balears, Illes;Información y comunicaciones (Tech);Tiempo completo;Hombres;54;34267.33;2447.67
TRAB_00876;Galicia;Hostelería;Tiempo parcial;Hombres;52;10500.0;750.0
TRAB_00877;Castilla y León;Hostelería;Tiempo completo;Mujeres;37;17543.52;1253.11
TRAB_00878;Cataluña;Hostelería;Tiempo parcial;Hombres;39;12234.35;873.88
TRAB_00879;Canarias;Información y comunicaciones (Tech);Tiempo completo;Mujeres;24;28414.97;2029.64
TRAB_00880;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;41;50668.33;3619.17
TRAB_00881;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;44;26851.37;1917.95
TRAB_00882;Galicia;Información y comunicaciones (Tech);Tiempo completo;Mujeres;28;26164.28;1868.88
TRAB_00883;Comunitat Valenciana;Hostelería;Tiempo parcial;Mujeres;48;10500.0;750.0
TRAB_00884;País Vasco;Hostelería;Tiempo parcial;Hombres;28;10500.0;750.0
TRAB_00885;Cataluña;Hostelería;Tiempo completo;Mujeres;26;19694.44;1406.75
TRAB_00886;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;39;38672.32;2762.31
TRAB_00887;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;36;39438.68;2817.05
TRAB_00888;Galicia;Hostelería;Tiempo completo;Mujeres;42;16789.35;1199.24
TRAB_00889;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;60;10500.0;750.0
TRAB_00890;Andalucía;Hostelería;Tiempo parcial;Hombres;50;10926.11;780.44
TRAB_00891;Andalucía;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;57;17146.06;1224.72
TRAB_00892;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Mujeres;56;24010.07;1715.0
TRAB_00893;Andalucía;Hostelería;Tiempo parcial;Mujeres;46;10500.0;750.0
TRAB_00894;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;46;33141.14;2367.22
TRAB_00895;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;63;28111.67;2007.98
TRAB_00896;Canarias;Hostelería;Tiempo completo;Mujeres;52;10500.0;750.0
TRAB_00897;Cataluña;Hostelería;Tiempo completo;Hombres;59;26426.19;1887.58
TRAB_00898;Cataluña;Hostelería;Tiempo completo;Mujeres;43;16409.73;1172.12
TRAB_00899;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;28;22158.62;1582.76
TRAB_00900;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Mujeres;53;36836.39;2631.17
TRAB_00901;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;25;19102.47;1364.46
TRAB_00902;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;46;49189.91;3513.57
TRAB_00903;Castilla y León;Hostelería;Tiempo parcial;Hombres;38;10500.0;750.0
TRAB_00904;Canarias;Hostelería;Tiempo parcial;Hombres;49;10500.0;750.0
TRAB_00905;País Vasco;Hostelería;Tiempo completo;Mujeres;56;22061.25;1575.8
TRAB_00906;Cataluña;Hostelería;Tiempo completo;Mujeres;56;29995.47;2142.53
TRAB_00907;Cataluña;Hostelería;Tiempo completo;Mujeres;31;21297.04;1521.22
TRAB_00908;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;62;60504.19;4321.73
TRAB_00909;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;33;35637.92;2545.57
TRAB_00910;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Mujeres;46;46442.85;3317.35
TRAB_00911;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;54;55465.66;3961.83
TRAB_00912;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Hombres;52;10500.0;750.0
TRAB_00913;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;44;18655.07;1332.5
TRAB_00914;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;45;27708.24;1979.16
TRAB_00915;Cataluña;Hostelería;Tiempo parcial;Hombres;28;10500.0;750.0
TRAB_00916;Balears, Illes;Información y comunicaciones (Tech);Tiempo completo;Mujeres;47;26448.52;1889.18
TRAB_00917;Andalucía;Hostelería;Tiempo parcial;Mujeres;60;10500.0;750.0
TRAB_00918;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo completo;Mujeres;52;30518.95;2179.93
TRAB_00919;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;22;66667.98;4762.0
TRAB_00920;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;23;49680.92;3548.64
TRAB_00921;País Vasco;Hostelería;Tiempo completo;Hombres;23;23419.95;1672.85
TRAB_00922;Cataluña;Hostelería;Tiempo completo;Mujeres;27;19242.43;1374.46
TRAB_00923;Canarias;Hostelería;Tiempo parcial;Mujeres;42;12386.89;884.78
TRAB_00924;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;22;48512.83;3465.2
TRAB_00925;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;37;32776.05;2341.15
TRAB_00926;Galicia;Hostelería;Tiempo completo;Hombres;46;17191.13;1227.94
TRAB_00927;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;42;22879.7;1634.26
TRAB_00928;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Hombres;50;27850.13;1989.3
TRAB_00929;Madrid, Comunidad de;Hostelería;Tiempo parcial;Mujeres;37;10500.0;750.0
TRAB_00930;Balears, Illes;Información y comunicaciones (Tech);Tiempo completo;Hombres;59;34581.14;2470.08
TRAB_00931;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;30;31438.81;2245.63
TRAB_00932;Galicia;Información y comunicaciones (Tech);Tiempo completo;Mujeres;63;36418.24;2601.3
TRAB_00933;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;46;45649.34;3260.67
TRAB_00934;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;27;44230.11;3159.29
TRAB_00935;Comunitat Valenciana;Hostelería;Tiempo parcial;Mujeres;44;10885.42;777.53
TRAB_00936;Canarias;Hostelería;Tiempo completo;Hombres;22;21599.79;1542.84
TRAB_00937;Canarias;Información y comunicaciones (Tech);Tiempo completo;Mujeres;32;36957.44;2639.82
TRAB_00938;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Mujeres;45;20456.8;1461.2
TRAB_00939;Balears, Illes;Hostelería;Tiempo completo;Mujeres;36;21887.45;1563.39
TRAB_00940;País Vasco;Hostelería;Tiempo completo;Hombres;56;13968.14;997.72
TRAB_00941;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;44;21214.57;1515.33
TRAB_00942;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Mujeres;23;43271.3;3090.81
TRAB_00943;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;57;11204.32;800.31
TRAB_00944;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;46;10500.0;750.0
TRAB_00945;Andalucía;Hostelería;Tiempo completo;Hombres;45;12925.76;923.27
TRAB_00946;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;37;24681.15;1762.94
TRAB_00947;Andalucía;Hostelería;Tiempo parcial;Mujeres;60;10500.0;750.0
TRAB_00948;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;23;15045.75;1074.7
TRAB_00949;Comunitat Valenciana;Hostelería;Tiempo parcial;Mujeres;60;10500.0;750.0
TRAB_00950;Galicia;Hostelería;Tiempo completo;Mujeres;35;14561.17;1040.08
TRAB_00951;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;31;45734.52;3266.75
TRAB_00952;Castilla y León;Hostelería;Tiempo completo;Hombres;35;12147.17;867.65
TRAB_00953;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;25;30949.59;2210.68
TRAB_00954;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;63;11792.36;842.31
TRAB_00955;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo parcial;Hombres;46;30567.72;2183.41
TRAB_00956;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;26;32485.45;2320.39
TRAB_00957;Canarias;Hostelería;Tiempo completo;Hombres;51;20118.15;1437.01
TRAB_00958;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;24;34003.22;2428.8
TRAB_00959;Cataluña;Hostelería;Tiempo completo;Mujeres;44;18645.26;1331.8
TRAB_00960;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Mujeres;39;38450.7;2746.48
TRAB_00961;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;46;32001.99;2285.86
TRAB_00962;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;45;46863.05;3347.36
TRAB_00963;Galicia;Información y comunicaciones (Tech);Tiempo completo;Mujeres;57;46715.6;3336.83
TRAB_00964;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;43;51805.24;3700.37
TRAB_00965;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;51;28718.88;2051.35
TRAB_00966;Castilla y León;Hostelería;Tiempo parcial;Hombres;36;10500.0;750.0
TRAB_00967;Comunitat Valenciana;Información y comunicaciones (Tech);Tiempo parcial;Hombres;48;23272.84;1662.35
TRAB_00968;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;40;14462.44;1033.03
TRAB_00969;Canarias;Información y comunicaciones (Tech);Tiempo completo;Hombres;29;37759.13;2697.08
TRAB_00970;Cataluña;Hostelería;Tiempo completo;Mujeres;54;14736.46;1052.6
TRAB_00971;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;47;10500.0;750.0
TRAB_00972;Balears, Illes;Hostelería;Tiempo parcial;Hombres;45;10500.0;750.0
TRAB_00973;País Vasco;Hostelería;Tiempo parcial;Hombres;50;11140.81;795.77
TRAB_00974;Andalucía;Hostelería;Tiempo parcial;Mujeres;44;10500.0;750.0
TRAB_00975;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;31;10500.0;750.0
TRAB_00976;Cataluña;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;55;25403.44;1814.53
TRAB_00977;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Mujeres;40;44322.34;3165.88
TRAB_00978;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Mujeres;50;30504.03;2178.86
TRAB_00979;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;45;25884.14;1848.87
TRAB_00980;Madrid, Comunidad de;Hostelería;Tiempo completo;Hombres;52;17202.02;1228.72
TRAB_00981;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo parcial;Mujeres;23;20646.2;1474.73
TRAB_00982;Comunitat Valenciana;Hostelería;Tiempo parcial;Hombres;24;11965.68;854.69
TRAB_00983;Castilla y León;Hostelería;Tiempo parcial;Hombres;22;10895.2;778.23
TRAB_00984;País Vasco;Información y comunicaciones (Tech);Tiempo completo;Mujeres;61;38842.06;2774.43
TRAB_00985;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;43;22206.36;1586.17
TRAB_00986;Cataluña;Hostelería;Tiempo completo;Mujeres;52;24336.53;1738.32
TRAB_00987;Cataluña;Hostelería;Tiempo parcial;Hombres;23;13215.75;943.98
TRAB_00988;Andalucía;Información y comunicaciones (Tech);Tiempo completo;Hombres;59;36661.95;2618.71
TRAB_00989;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;62;11894.8;849.63
TRAB_00990;Castilla y León;Información y comunicaciones (Tech);Tiempo completo;Hombres;56;23343.04;1667.36
TRAB_00991;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;24;12355.7;882.55
TRAB_00992;País Vasco;Información y comunicaciones (Tech);Tiempo parcial;Hombres;41;22858.76;1632.77
TRAB_00993;Madrid, Comunidad de;Hostelería;Tiempo completo;Mujeres;60;19489.29;1392.09
TRAB_00994;Madrid, Comunidad de;Información y comunicaciones (Tech);Tiempo completo;Hombres;53;40722.26;2908.73
TRAB_00995;Madrid, Comunidad de;Hostelería;Tiempo parcial;Hombres;62;12560.98;897.21
TRAB_00996;Cataluña;Información y comunicaciones (Tech);Tiempo completo;Hombres;56;45559.75;3254.27
